Число слов;Число символов;Число уникальных слов;Число клауз;Число предложений;Число знаков препинания;Средняя длина предложения (в количестве слов);Число уникальных слов / Число слов;Число знаков пунктуации / Число слов;Тональность слов (по округленным значениям);Тональность слов (по усредненным значениям);Максимальная глубина синтаксического дерева;Минимальная глубина синтаксического дерева;Средняя глубина синтаксического дерева;Число отрицательных приставок и форм (не,ни,бес,без) / Число слов;Средняя длина слов (в количестве символов);Доля прописных символов;Число восклицательных знаков / Число предложений;Доля инфинитивов;Доля глаголов прошедшего времени;Причастия + деепричастия / Число предложений;Доля глаголов 1 лица;Доля глаголов 2 лица;Доля глаголов 3 лица;Доля глаголов прошедшего времени, первого лица, единственного числа;Доля местоимений 1 лица;Доля местоимений 2 лица;Доля местоимений 3 лица;Доля местоимений 1 лица мн. числа;Доля местоимений 1 лица ед. числа;Коэффициент Трейгера;Коэффициент логической связности;Коэффициент опредмеченности действия (кол. глаголов / кол. существительных);Словарь: Лексика страдания;Словарь: Тематическая_Власти;Словарь: Лексика положительной эмоциональной оценки;Словарь: Безысключительная и усилительная лексика;Словарь: Обсценная лексика;Словарь: Мягкие инвективы;Словарь: Лексика положительной рациональной оценки и ментальных действий;Словарь: Социальное неравенство и несправедливость;Словарь: Тематическая_Демография и экология;Словарь: Инвективы;Словарь: Лексика разрушения и насилия;Словарь: Тематическая_ЖКХ;Словарь: Уголовный жаргон;Словарь: Компьютерный жаргон;Словарь: Отрицательные стеничные эмоции;Словарь: Национальные отношения;Словарь: Лексика мотивации, деятельности и напряжения;Словарь: Тематическая_Преступность;Словарь: Лексика отрицательной рациональной оценки;Словарь: Лексика социального разобщения;Словарь: Тематическая_Дети и образование;Словарь: Тематическая_Протест;Словарь: Прецедентные, архаизмы, междометия и др.;Словарь: Молодежный жаргон;Словарь: Канцеляризмы;Словарь: Тематическая_Экономика;Словарь: Тематическая_Силовые структуры;Словарь: Катастрофы;Словарь: Лексика сопротивления;Словарь: Тематическая_Здравоохранение;Часть речи: прилагательное;Часть речи: наречие;Часть речи: местоименное наречие;Часть речи: числительное-прилагательное;Часть речи: местоимение-прилагательное;Часть речи: часть композита - сложного слова;Часть речи: союз;Часть речи: междометие;Часть речи: числительное;Часть речи: частица;Часть речи: предлог;Часть речи: существительное;Часть речи: местоимение-существительное;Часть речи: глагол;Сем. роль: аблатив;Сем. роль: абстинатив;Сем. роль: авторизатор;Сем. роль: агенс;Сем. роль: адресат;Сем. роль: владелец_инф;Сем. роль: вступление_в_соц_завис;Сем. роль: высший_предм_иерархии;Сем. роль: выход_из_соц_завис;Сем. роль: генератив;Сем. роль: дейст_в_мс_мод;Сем. роль: действие_в_фаз_модиф;Сем. роль: делибератив;Сем. роль: дестинатив;Сем. роль: деструктив;Сем. роль: дименсив;Сем. роль: директив;Сем. роль: дистрибутив;Сем. роль: длительность;Сем. роль: донор;Сем. роль: допол_частью_целое;Сем. роль: замещенный_предмет;Сем. роль: инструментив;Сем. роль: интенсив;Сем. роль: интерпрет_понятия;Сем. роль: источник_кауз_отн;Сем. роль: исходное_явление;Сем. роль: каузат;Сем. роль: каузатив;Сем. роль: каузатор;Сем. роль: каузируемая_ассоциация;Сем. роль: квалитатив;Сем. роль: квантитатив;Сем. роль: класс;Сем. роль: класс_предм_в_комп_оцен_модели;Сем. роль: класс_предметов;Сем. роль: комитатив;Сем. роль: коррелятив;Сем. роль: критерий_оценки;Сем. роль: критерий_сравнения;Сем. роль: ликвидатив;Сем. роль: лимитатив;Сем. роль: лицо_соот;Сем. роль: локатив;Сем. роль: медиатив;Сем. роль: мод_каузатив;Сем. роль: объект;Сем. роль: объект_колич;Сем. роль: объект_орудие;Сем. роль: объект_соучаст;Сем. роль: объектив;Сем. роль: основание_квалификации;Сем. роль: основание_соответствие;Сем. роль: отпр_пред_соп;Сем. роль: отсут_признак;Сем. роль: оцениваемое_действие;Сем. роль: параметр;Сем. роль: партитив;Сем. роль: пациенс;Сем. роль: повод_делиберат;Сем. роль: положение_соц_завис;Сем. роль: посес_субъект-отправитель;Сем. роль: посессив;Сем. роль: потенсив;Сем. роль: предикат;Сем. роль: предм_вст_в_конт_прост_соот;Сем. роль: предм_пот_мод_оценки;Сем. роль: предмет_лок_столк;Сем. роль: предмет_обмена;Сем. роль: предмет_срав;Сем. роль: предпосылка;Сем. роль: предпредикат;Сем. роль: причинно_врем_обусл;Сем. роль: результат_соединения;Сем. роль: результатив;Сем. роль: репродуктив;Сем. роль: рубрикатив;Сем. роль: ситуатив;Сем. роль: соединение;Сем. роль: социальная_категория;Сем. роль: способ_действия;Сем. роль: субъект;Сем. роль: субъект_неакт_дейст;Сем. роль: субъект_соучаст;Сем. роль: сурсив;Сем. роль: тематив;Сем. роль: темпоратив;Сем. роль: транзитив;Сем. роль: трансгрессив;Сем. роль: фабрикатив;Сем. роль: фин_фаз_пол;Сем. роль: эстиматив;Сем. связь: ABL;Сем. связь: ABS;Сем. связь: ADR;Сем. связь: CAUS;Сем. связь: CMP;Сем. связь: COM;Сем. связь: COR;Сем. связь: DES;Сем. связь: DIR;Сем. связь: DIS;Сем. связь: DLB;Сем. связь: DST;Сем. связь: EQ;Сем. связь: FAB;Сем. связь: GEN;Сем. связь: INS;Сем. связь: LIM;Сем. связь: LIQ;Сем. связь: LOC;Сем. связь: MED;Сем. связь: OBJ;Сем. связь: PAR;Сем. связь: POS;Сем. связь: POT;Сем. связь: PRM;Сем. связь: PTN;Сем. связь: QLT;Сем. связь: QNT;Сем. связь: RSN;Сем. связь: SIT;Сем. связь: SUR;Сем. связь: TAR;Сем. связь: TMP;Сем. связь: TRA;Сем. связь: TRG;ID
159;743;98;31;12;29;13.25;0.6163522012578616;0.18238993710691823;-1;0.5277777777777779;9;3;4.75;0.018867924528301886;4.672955974842767;0.02288021534320323;0.08333333333333333;0.2;0.7428571428571429;0.5;0.0;0.0;0.05714285714285714;0.0;0.7368421052631579;0.0;0.10526315789473684;0.7368421052631579;0.0;3.888888888888889;1.0555555555555556;0.5645161290322581;0.006289308176100629;0.0;0.050314465408805034;0.018867924528301886;0.0;0.0;0.10062893081761007;0.0;0.0;0.006289308176100629;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.018867924528301886;0.0;0.006289308176100629;0.006289308176100629;0.0;0.0;0.0;0.006289308176100629;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.025157232704402517;0.050314465408805034;0.006289308176100629;0.0;0.031446540880503145;0.0;0.07547169811320754;0.0;0.0;0.031446540880503145;0.16352201257861634;0.27044025157232704;0.11949685534591195;0.22012578616352202;0.0;0.0;0.0;0.0;0.006289308176100629;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.006289308176100629;0.0;0.0;0.03773584905660377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.050314465408805034;0.025157232704402517;0.0;0.018867924528301886;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.012578616352201259;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0880503144654088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.006289308176100629;0.012578616352201259;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.006289308176100629;0.012578616352201259;0.0;0.0;0.0;89
104;526;75;18;9;10;11.555555555555555;0.7211538461538461;0.09615384615384616;4;5.476190476190468;6;3;4.666666666666667;0.009615384615384616;5.0576923076923075;0.017110266159695818;0.0;0.10526315789473684;0.8947368421052632;0.1111111111111111;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.16666666666666666;0.25;0.4166666666666667;1.2666666666666666;0.8148148148148148;0.48717948717948717;0.0;0.0;0.125;0.0673076923076923;0.0;0.0;0.0673076923076923;0.0;0.019230769230769232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009615384615384616;0.0;0.0;0.038461538461538464;0.0;0.0;0.009615384615384616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08653846153846154;0.0673076923076923;0.009615384615384616;0.0;0.057692307692307696;0.0;0.07692307692307693;0.0;0.0;0.009615384615384616;0.1346153846153846;0.25961538461538464;0.11538461538461539;0.18269230769230768;0.009615384615384616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009615384615384616;0.0;0.0;0.0;0.019230769230769232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009615384615384616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09615384615384616;0.0;0.0;0.028846153846153848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.028846153846153848;0.0;0.0;0.0;0.0;0.0;0.009615384615384616;0.0;0.0;0.009615384615384616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009615384615384616;0.0;0.019230769230769232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76
182;935;115;33;18;37;10.11111111111111;0.6318681318681318;0.2032967032967033;14;15.646825396825381;7;2;4.277777777777778;0.027472527472527472;5.137362637362638;0.019251336898395723;0.05555555555555555;0.08823529411764706;0.9117647058823529;0.16666666666666666;0.029411764705882353;0.0;0.0;0.029411764705882353;0.6666666666666666;0.0;0.1111111111111111;0.14814814814814814;0.5185185185185185;1.2592592592592593;0.46296296296296297;0.4473684210526316;0.005494505494505495;0.0;0.14285714285714285;0.038461538461538464;0.0;0.0;0.10989010989010989;0.0;0.016483516483516484;0.005494505494505495;0.0;0.0;0.0;0.005494505494505495;0.0;0.0;0.01098901098901099;0.0;0.0;0.02197802197802198;0.005494505494505495;0.0;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06593406593406594;0.04945054945054945;0.02197802197802198;0.005494505494505495;0.07692307692307693;0.0;0.04945054945054945;0.0;0.0;0.03296703296703297;0.08791208791208792;0.2692307692307692;0.14835164835164835;0.18681318681318682;0.0;0.0;0.01098901098901099;0.0;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0;0.01098901098901099;0.0;0.0;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.005494505494505495;0.0;0.054945054945054944;0.0;0.0;0.0;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06043956043956044;0.0;0.0;0.0;0.0;0.016483516483516484;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.01098901098901099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01098901098901099;0.0;0.027472527472527472;0.0;0.01098901098901099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77
114;574;88;19;9;23;12.666666666666666;0.7719298245614035;0.20175438596491227;2;4.760317460317449;8;3;4.777777777777778;0.008771929824561403;5.035087719298246;0.0156794425087108;0.0;0.2962962962962963;0.6666666666666666;0.3333333333333333;0.037037037037037035;0.0;0.0;0.037037037037037035;0.6153846153846154;0.07692307692307693;0.0;0.07692307692307693;0.5384615384615384;1.9285714285714286;0.9259259259259259;0.627906976744186;0.008771929824561403;0.0;0.09649122807017543;0.008771929824561403;0.0;0.0;0.12280701754385964;0.0;0.0;0.0;0.008771929824561403;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.0;0.008771929824561403;0.05263157894736842;0.0;0.0;0.017543859649122806;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.0;0.08771929824561403;0.02631578947368421;0.008771929824561403;0.0;0.03508771929824561;0.0;0.05263157894736842;0.0;0.0;0.008771929824561403;0.16666666666666666;0.2631578947368421;0.11403508771929824;0.23684210526315788;0.0;0.0;0.0;0.0;0.02631578947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008771929824561403;0.0;0.0;0.0;0.02631578947368421;0.0;0.0;0.0;0.0;0.0;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008771929824561403;0.0;0.008771929824561403;0.0;0.0;0.0;0.0;0.07894736842105263;0.008771929824561403;0.0;0.02631578947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06140350877192982;0.0;0.0;0.0;0.0;0.017543859649122806;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.0;0.03508771929824561;0.0;0.0;0.0;0.0;0.0;0.008771929824561403;0.0;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008771929824561403;0.008771929824561403;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19
115;507;72;22;13;24;8.846153846153847;0.6260869565217392;0.20869565217391303;5;6.633333333333332;6;3;3.6923076923076925;0.034782608695652174;4.408695652173913;0.02564102564102564;0.0;0.23809523809523808;0.6666666666666666;0.15384615384615385;0.42857142857142855;0.0;0.23809523809523808;0.3333333333333333;0.5833333333333334;0.0;0.08333333333333333;0.16666666666666666;0.4166666666666667;1.9090909090909092;0.6666666666666666;0.45652173913043476;0.0;0.0;0.23478260869565218;0.02608695652173913;0.0;0.0;0.06956521739130435;0.0;0.0;0.0;0.0;0.017391304347826087;0.0;0.034782608695652174;0.0;0.0;0.008695652173913044;0.0;0.008695652173913044;0.017391304347826087;0.0;0.0;0.008695652173913044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06086956521739131;0.043478260869565216;0.017391304347826087;0.0;0.034782608695652174;0.0;0.12173913043478261;0.0;0.0;0.008695652173913044;0.10434782608695652;0.19130434782608696;0.20869565217391303;0.1826086956521739;0.0;0.0;0.0;0.0;0.034782608695652174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06956521739130435;0.017391304347826087;0.0;0.02608695652173913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008695652173913044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0782608695652174;0.0;0.0;0.0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017391304347826087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017391304347826087;0.0;0.0;0.0;0.0;0.0;0.008695652173913044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12
183;1007;125;36;16;42;11.4375;0.6830601092896175;0.22950819672131148;2;2.9166666666666714;8;3;4.5625;0.0273224043715847;5.502732240437158;0.016881827209533268;0.0;0.2619047619047619;0.7142857142857143;0.0625;0.0;0.0;0.047619047619047616;0.0;0.5555555555555556;0.0;0.1111111111111111;0.1111111111111111;0.4444444444444444;2.625;0.75;0.7368421052631579;0.01092896174863388;0.0;0.060109289617486336;0.0546448087431694;0.0;0.0;0.17486338797814208;0.0;0.0;0.00546448087431694;0.00546448087431694;0.0;0.00546448087431694;0.0;0.0;0.0;0.02185792349726776;0.0;0.0;0.03278688524590164;0.03825136612021858;0.0;0.00546448087431694;0.01639344262295082;0.0;0.0;0.0;0.0;0.00546448087431694;0.0;0.03825136612021858;0.09289617486338798;0.04371584699453552;0.0;0.04918032786885246;0.0;0.09289617486338798;0.0;0.01092896174863388;0.02185792349726776;0.10382513661202186;0.26229508196721313;0.04918032786885246;0.22950819672131148;0.00546448087431694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00546448087431694;0.00546448087431694;0.0;0.0;0.00546448087431694;0.0;0.0;0.0;0.0;0.0;0.01092896174863388;0.0;0.0;0.0;0.0;0.0;0.00546448087431694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00546448087431694;0.0;0.00546448087431694;0.0;0.0;0.0;0.0;0.04918032786885246;0.0;0.0;0.0273224043715847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00546448087431694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04371584699453552;0.0;0.0;0.0;0.0;0.01092896174863388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00546448087431694;0.0;0.01092896174863388;0.0;0.0;0.0;0.0;0.00546448087431694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95
209;1054;137;29;10;35;20.9;0.6555023923444976;0.1674641148325359;7;9.19444444444444;12;3;5.7;0.03349282296650718;5.043062200956938;0.012333965844402278;0.0;0.24324324324324326;0.7027027027027027;0.2;0.02702702702702703;0.0;0.05405405405405406;0.02702702702702703;0.72;0.0;0.04;0.0;0.72;1.2758620689655173;1.5666666666666667;0.5;0.0;0.0;0.05263157894736842;0.04784688995215311;0.0;0.0;0.13875598086124402;0.0;0.004784688995215311;0.009569377990430622;0.0;0.0;0.004784688995215311;0.0;0.0;0.0;0.028708133971291867;0.0;0.009569377990430622;0.009569377990430622;0.06220095693779904;0.0;0.004784688995215311;0.019138755980861243;0.014354066985645933;0.004784688995215311;0.0;0.0;0.0;0.0;0.09090909090909091;0.06220095693779904;0.004784688995215311;0.004784688995215311;0.0430622009569378;0.0;0.09569377990430622;0.0;0.0;0.03349282296650718;0.1291866028708134;0.23444976076555024;0.11961722488038277;0.17703349282296652;0.009569377990430622;0.0;0.004784688995215311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004784688995215311;0.0;0.0;0.009569377990430622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004784688995215311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08133971291866028;0.004784688995215311;0.0;0.014354066985645933;0.0;0.0;0.0;0.004784688995215311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014354066985645933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004784688995215311;0.05741626794258373;0.0;0.0;0.0;0.0;0.014354066985645933;0.0;0.0;0.0;0.0;0.004784688995215311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004784688995215311;0.004784688995215311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004784688995215311;0.0;0.004784688995215311;0.0;0.004784688995215311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44
125;597;79;22;8;20;15.625;0.632;0.16;4;5.749999999999992;8;2;5.25;0.04;4.776;0.01507537688442211;0.0;0.047619047619047616;0.9047619047619048;0.25;0.0;0.0;0.047619047619047616;0.0;0.7777777777777778;0.0;0.1111111111111111;0.2222222222222222;0.5555555555555556;1.3125;1.0416666666666667;0.40384615384615385;0.008;0.0;0.112;0.04;0.0;0.0;0.112;0.0;0.016;0.016;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.064;0.048;0.0;0.0;0.064;0.0;0.088;0.0;0.0;0.04;0.112;0.272;0.144;0.168;0.016;0.0;0.0;0.0;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.096;0.008;0.0;0.024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.008;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.096;0.0;0.0;0.0;0.0;0.016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032;0.0;0.008;0.0;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84
36;211;31;7;5;8;7.2;0.8611111111111112;0.2222222222222222;2;2.7999999999999963;5;3;3.6;0.0;5.861111111111111;0.02843601895734597;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.75;0.4;0.4117647058823529;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027777777777777776;0.05555555555555555;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.4166666666666667;0.05555555555555555;0.19444444444444445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60
81;373;54;22;11;17;7.363636363636363;0.6666666666666666;0.20987654320987653;-1;3.1363800445660672e-15;4;3;3.6363636363636362;0.024691358024691357;4.604938271604938;0.029490616621983913;0.0;0.15384615384615385;0.8461538461538461;0.2727272727272727;0.0;0.0;0.0;0.0;0.875;0.0;0.0;0.0;0.875;26.0;0.5454545454545454;0.896551724137931;0.0;0.0;0.037037037037037035;0.012345679012345678;0.0;0.0;0.08641975308641975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012345679012345678;0.0;0.012345679012345678;0.04938271604938271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012345679012345678;0.037037037037037035;0.012345679012345678;0.0;0.0;0.0;0.07407407407407407;0.0;0.012345679012345678;0.012345679012345678;0.14814814814814814;0.25925925925925924;0.09876543209876543;0.32098765432098764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04938271604938271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.06172839506172839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024691358024691357;0.09876543209876543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012345679012345678;0.0;0.0;0.0;0.0;0.024691358024691357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012345679012345678;0.0;0.012345679012345678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46
160;799;121;26;14;22;11.428571428571429;0.75625;0.1375;2;2.842857142857146;7;2;4.6923076923076925;0.03125;4.99375;0.01877346683354193;0.0;0.23333333333333334;0.7;0.2857142857142857;0.0;0.0;0.03333333333333333;0.0;0.75;0.0;0.08333333333333333;0.5;0.25;1.4285714285714286;0.8333333333333334;0.5555555555555556;0.01875;0.0;0.075;0.0375;0.0;0.00625;0.18125;0.0;0.01875;0.0125;0.0125;0.0;0.0;0.0;0.0;0.0;0.0125;0.0;0.0;0.0125;0.0;0.0;0.00625;0.00625;0.0125;0.0;0.0;0.0;0.0;0.0;0.0625;0.075;0.0;0.0;0.06875;0.0;0.09375;0.0;0.00625;0.04375;0.125;0.2625;0.075;0.1875;0.0;0.0;0.0;0.0;0.00625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00625;0.0;0.0;0.05625;0.0;0.0;0.0375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04375;0.0;0.0;0.0;0.0;0.00625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00625;0.0;0.0;0.0;0.0;0.0;0.01875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00625;0.0;0.00625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9
